Station: Zürich-Kaserne
Urban
Hourly means
MEZ/CET
Source: NABEL
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NMVOC [ppm];NOX [ug/m3 eq. NO2]
27.03.2021 20:00;68.6;21.8;0.7;0.23;6.4;3.6;0.2;0.0;23.0
27.03.2021 21:00;62.4;25.3;0.9;0.25;8.4;5.3;0.3;0.1;26.1
27.03.2021 22:00;62.2;22.1;1.0;0.27;10.0;7.4;0.4;0.1;22.6
27.03.2021 23:00;49.7;27.9;1.7;0.32;10.8;8.3;0.7;0.1;28.7
28.03.2021 00:00;42.7;28.1;1.1;0.35;10.4;7.6;0.4;0.1;28.7
28.03.2021 01:00;46.0;19.9;0.9;0.29;8.3;5.8;0.3;0.0;20.4
28.03.2021 02:00;42.4;19.5;0.8;0.27;7.9;5.6;0.2;0.0;20.0
28.03.2021 03:00;36.3;22.9;1.0;0.26;7.5;5.2;0.2;0.0;23.3
28.03.2021 04:00;36.6;21.8;1.1;0.24;6.5;4.4;0.2;0.1;22.3
28.03.2021 05:00;42.1;16.3;0.5;0.24;6.7;4.3;0.1;0.0;16.8
28.03.2021 06:00;14.4;42.1;1.0;0.38;8.5;6.1;0.3;0.1;47.2
28.03.2021 07:00;17.4;37.4;1.2;0.40;8.2;5.6;0.3;0.1;43.7
28.03.2021 08:00;21.6;32.8;1.7;0.28;8.0;5.7;0.3;0.1;45.5
28.03.2021 09:00;47.0;16.0;1.7;0.23;7.6;5.2;0.2;0.0;22.3
28.03.2021 10:00;64.3;7.9;1.1;0.19;6.1;3.9;0.1;0.0;10.3
28.03.2021 11:00;73.5;6.7;0.9;0.19;6.0;3.7;0.1;0.0;8.2
28.03.2021 12:00;80.5;6.0;0.7;0.19;6.1;3.7;0.1;0.0;7.2
28.03.2021 13:00;86.8;5.7;0.6;0.19;6.3;3.5;0.1;0.0;6.6
28.03.2021 14:00;88.6;6.9;0.6;0.20;6.9;4.1;0.1;0.0;8.1
28.03.2021 15:00;92.4;7.7;0.5;0.21;7.1;4.4;0.1;0.0;8.9
28.03.2021 16:00;97.4;6.1;0.4;0.20;7.3;4.4;0.1;0.0;6.8
28.03.2021 17:00;96.5;7.6;0.5;0.21;7.1;4.5;0.2;0.0;8.5
28.03.2021 18:00;95.6;8.0;0.4;0.21;7.5;4.5;0.2;0.0;8.4
28.03.2021 19:00;84.9;17.3;1.0;0.26;7.4;4.6;0.3;0.0;17.6
28.03.2021 20:00;67.1;30.9;2.3;0.29;10.2;6.8;0.4;0.1;31.2
28.03.2021 21:00;45.2;41.2;2.0;0.35;11.1;7.6;0.5;0.1;41.7
28.03.2021 22:00;41.2;32.6;1.6;0.33;11.2;8.1;0.4;0.1;33.1
28.03.2021 23:00;43.3;26.2;1.3;0.30;9.7;7.6;0.3;0.1;26.5
29.03.2021 00:00;48.6;20.0;1.2;0.28;9.2;6.6;0.3;0.1;20.4
29.03.2021 01:00;43.9;21.2;1.2;0.26;8.7;6.0;0.2;0.1;21.5
29.03.2021 02:00;45.5;16.6;1.1;0.25;9.0;6.3;0.2;0.0;16.9
29.03.2021 03:00;47.2;15.5;1.3;0.24;8.5;5.6;0.2;0.0;15.6
29.03.2021 04:00;24.0;32.9;1.2;0.27;9.2;6.1;0.3;0.1;34.6
29.03.2021 05:00;9.5;42.5;1.0;0.28;10.6;6.7;0.3;0.1;44.5
29.03.2021 06:00;5.9;48.6;1.1;0.27;9.4;5.4;0.3;0.1;60.2
29.03.2021 07:00;6.1;58.0;2.0;0.29;10.0;5.5;0.4;0.1;82.0
29.03.2021 08:00;20.5;49.3;2.2;0.29;12.6;6.1;0.4;0.1;72.8
29.03.2021 09:00;41.3;37.2;1.7;0.27;12.4;6.3;0.3;0.1;52.3
29.03.2021 10:00;59.8;24.4;1.3;0.23;10.6;5.6;0.3;0.1;32.7
29.03.2021 11:00;68.2;23.0;1.3;0.22;11.6;5.5;0.3;0.1;30.3
29.03.2021 12:00;74.1;20.8;1.1;0.23;10.7;5.7;0.3;0.1;26.9
29.03.2021 13:00;78.0;19.5;1.2;0.23;10.7;5.6;0.3;0.1;25.0
29.03.2021 14:00;89.8;17.2;0.8;0.23;11.7;5.6;0.2;0.1;20.8
29.03.2021 15:00;104.1;12.1;0.5;0.19;8.7;4.4;0.2;0.0;13.9
29.03.2021 16:00;100.7;16.5;0.5;0.21;10.8;4.6;0.2;0.1;18.9
29.03.2021 17:00;95.9;22.5;0.7;0.24;11.4;5.3;0.3;0.1;25.2
29.03.2021 18:00;97.6;20.6;0.9;0.24;10.3;5.1;0.3;0.1;22.1
29.03.2021 19:00;86.2;29.5;0.8;0.28;11.8;7.2;0.4;0.1;29.8
29.03.2021 20:00;45.9;59.0;1.2;0.47;16.2;10.5;1.0;0.2;59.7
29.03.2021 21:00;34.5;58.7;2.0;0.39;14.7;8.5;0.7;0.1;59.4
29.03.2021 22:00;37.3;45.8;2.1;0.35;12.9;7.2;0.5;0.1;46.5
29.03.2021 23:00;34.7;42.9;1.9;0.32;12.9;7.5;0.4;0.1;43.6
30.03.2021 00:00;33.1;35.8;1.4;0.31;12.0;7.6;0.4;0.1;36.3
30.03.2021 01:00;23.8;40.5;1.0;0.31;12.4;8.1;0.4;0.1;41.2
30.03.2021 02:00;14.9;47.1;1.1;0.33;15.7;9.2;0.5;0.2;47.8
30.03.2021 03:00;14.6;44.9;1.0;0.28;14.6;8.5;0.4;0.1;45.7
30.03.2021 04:00;13.0;44.2;1.0;0.26;14.4;7.9;0.4;0.1;45.3
30.03.2021 05:00;2.8;59.6;1.3;0.36;16.0;9.0;0.6;0.2;74.6
30.03.2021 06:00;2.5;60.7;1.8;0.34;15.2;8.9;0.6;0.1;75.4
30.03.2021 07:00;2.9;65.0;2.3;0.53;22.3;10.2;0.9;0.2;137.8
30.03.2021 08:00;6.7;68.7;3.0;0.49;32.5;12.9;1.1;0.3;176.1
30.03.2021 09:00;18.7;63.3;3.3;0.48;34.5;14.5;1.0;0.2;150.9
30.03.2021 10:00;62.2;20.8;1.5;0.23;14.6;7.3;0.3;0.1;27.2
30.03.2021 11:00;53.7;36.3;2.0;0.29;20.5;9.5;0.5;0.1;51.8
30.03.2021 12:00;59.5;38.1;2.5;0.29;23.4;12.5;0.5;0.1;51.0
30.03.2021 13:00;70.9;30.7;2.0;0.28;22.5;11.0;0.4;0.1;40.4
30.03.2021 14:00;74.0;27.3;1.6;0.27;22.1;11.6;0.4;0.1;35.2
30.03.2021 15:00;93.5;19.0;1.1;0.26;20.6;11.6;0.6;0.1;22.6
30.03.2021 16:00;100.7;16.1;1.1;0.24;18.9;10.6;0.5;0.1;18.4
30.03.2021 17:00;100.8;16.1;0.8;0.23;17.0;8.1;0.3;0.1;18.0
30.03.2021 18:00;103.1;12.6;0.5;0.20;14.6;6.2;0.2;0.0;13.3
30.03.2021 19:00;99.9;14.4;0.4;0.24;13.8;6.1;0.2;0.1;14.6
30.03.2021 20:00;27.2;85.3;0.8;0.60;29.5;17.4;0.8;0.5;92.0
30.03.2021 21:00;35.9;56.5;1.5;0.43;22.2;12.3;0.8;0.2;58.2
30.03.2021 22:00;38.7;43.2;1.4;0.38;17.9;9.6;0.6;0.1;43.8
30.03.2021 23:00;40.0;36.4;1.1;0.36;18.6;11.0;0.6;0.1;36.8
31.03.2021 00:00;33.7;35.2;1.2;0.35;20.2;11.7;0.5;0.1;35.8
31.03.2021 01:00;31.8;32.3;1.1;0.31;17.1;9.7;0.4;0.1;33.0
31.03.2021 02:00;25.0;34.1;0.9;0.32;16.9;9.8;0.5;0.1;34.7
31.03.2021 03:00;10.6;52.7;1.2;0.36;19.5;11.2;0.6;0.2;55.4
31.03.2021 04:00;31.7;26.8;1.5;0.28;16.9;9.9;0.4;0.1;27.3
31.03.2021 05:00;24.1;28.0;1.3;0.27;16.7;9.8;0.4;0.1;28.6
31.03.2021 06:00;7.1;46.9;1.3;0.32;16.2;10.3;0.5;0.1;53.5
31.03.2021 07:00;7.7;52.8;1.8;0.32;19.4;10.5;0.6;0.1;76.8
31.03.2021 08:00;5.8;57.9;2.0;0.36;23.1;11.7;0.8;0.1;119.1
31.03.2021 09:00;;;;;21.9;10.8;0.4;0.1;
31.03.2021 10:00;;;;;17.4;8.2;0.3;0.1;
31.03.2021 11:00;;16.0;1.3;0.22;17.3;7.5;0.3;0.0;20.5
31.03.2021 12:00;;21.8;1.6;0.27;18.3;9.0;0.4;0.1;28.4
31.03.2021 13:00;84.8;22.2;1.1;0.27;20.8;10.5;0.4;0.1;27.8
31.03.2021 14:00;85.9;17.9;1.0;0.26;21.3;10.2;0.3;0.1;21.5
31.03.2021 15:00;113.9;11.9;0.8;0.24;19.8;9.7;0.2;0.1;13.5
31.03.2021 16:00;117.3;12.9;0.9;0.24;20.7;9.5;0.3;0.1;14.0
31.03.2021 17:00;119.0;12.1;0.6;0.24;20.9;9.1;0.3;0.1;12.8
31.03.2021 18:00;112.4;20.4;0.7;0.70;21.8;9.4;0.8;0.1;21.7
31.03.2021 19:00;100.6;33.9;0.9;1.23;59.0;47.4;1.3;0.2;35.3
31.03.2021 20:00;79.9;45.9;1.1;1.24;65.0;54.2;1.1;0.2;47.3
31.03.2021 21:00;49.4;50.2;1.2;1.12;26.4;14.2;1.0;0.2;55.2
31.03.2021 22:00;54.9;34.9;1.1;0.44;22.8;12.4;0.7;0.1;36.0
31.03.2021 23:00;63.5;21.1;1.0;0.33;19.3;9.7;0.4;0.1;21.8
01.04.2021 00:00;63.6;17.1;0.9;0.30;17.9;9.4;0.4;0.1;17.4
01.04.2021 01:00;55.4;20.0;0.9;0.28;17.8;9.4;0.4;0.1;20.3
01.04.2021 02:00;56.7;16.3;1.4;0.26;17.3;8.8;0.3;0.1;16.6
01.04.2021 03:00;46.6;20.5;0.9;0.26;15.4;8.5;0.3;0.1;20.7
01.04.2021 04:00;41.5;21.1;1.3;0.24;15.1;8.0;0.3;0.1;21.5
01.04.2021 05:00;29.6;28.1;0.9;0.24;16.2;7.9;0.3;0.1;28.7
01.04.2021 06:00;22.5;37.1;1.1;0.25;15.1;7.6;0.3;0.1;38.5
01.04.2021 07:00;5.7;60.3;1.5;0.32;18.6;8.2;0.5;0.2;85.7
01.04.2021 08:00;22.9;48.7;2.3;0.30;20.7;8.6;0.4;0.1;70.3
01.04.2021 09:00;42.1;34.1;2.5;0.25;22.9;8.0;0.3;0.1;54.3
01.04.2021 10:00;57.1;28.3;2.7;0.23;16.2;6.6;0.3;0.1;45.3
01.04.2021 11:00;64.0;23.6;2.0;0.25;17.3;7.2;0.3;0.1;32.1
01.04.2021 12:00;79.1;18.0;1.3;0.23;16.4;6.7;0.4;0.1;23.0
01.04.2021 13:00;86.3;19.7;1.3;0.26;17.9;7.2;0.4;0.1;24.1
01.04.2021 14:00;112.1;11.5;1.0;0.23;16.8;7.8;0.3;0.0;13.0
01.04.2021 15:00;121.6;11.1;0.9;0.23;18.9;8.8;0.3;0.0;12.0
01.04.2021 16:00;126.3;9.7;0.8;0.23;17.1;7.8;0.2;0.0;10.6
01.04.2021 17:00;125.8;9.7;0.7;0.24;17.8;7.9;0.3;0.0;10.3
01.04.2021 18:00;119.2;11.5;0.6;0.32;20.4;11.4;0.4;0.1;12.2
01.04.2021 19:00;104.6;22.0;0.7;0.40;26.1;15.2;0.6;0.1;22.5
01.04.2021 20:00;80.0;45.0;1.3;0.74;31.4;20.8;1.0;0.2;45.5
01.04.2021 21:00;60.9;49.4;1.5;0.80;53.6;45.1;1.3;0.4;50.3
01.04.2021 22:00;32.6;63.9;1.3;0.67;38.3;28.1;1.1;0.5;65.5
01.04.2021 23:00;55.0;37.6;1.0;0.43;24.3;14.5;0.6;0.2;38.1
02.04.2021 00:00;44.6;40.9;1.1;0.45;25.5;17.4;0.8;0.3;41.5
02.04.2021 01:00;39.2;38.8;1.1;0.46;26.5;18.1;0.8;0.2;39.4
02.04.2021 02:00;43.9;29.8;0.9;0.38;20.8;13.3;0.5;0.1;30.2
02.04.2021 03:00;45.9;24.1;0.9;0.35;19.2;12.2;0.5;0.1;24.7
02.04.2021 04:00;43.0;23.5;0.9;0.35;19.3;12.3;0.5;0.1;24.2
02.04.2021 05:00;34.7;28.2;1.1;0.37;22.9;16.2;0.6;0.1;29.1
02.04.2021 06:00;40.7;27.2;1.2;0.34;24.5;16.3;0.5;0.1;27.9
02.04.2021 07:00;52.7;22.7;1.5;0.31;31.0;19.6;0.5;0.1;23.8
02.04.2021 08:00;58.7;21.2;1.9;0.31;34.0;23.3;0.5;0.1;24.0
02.04.2021 09:00;71.5;14.8;1.9;0.31;40.1;28.3;0.5;0.1;17.0
02.04.2021 10:00;78.5;13.6;1.9;0.32;43.3;32.7;0.5;0.1;16.0
02.04.2021 11:00;87.6;12.9;2.0;0.32;40.4;30.4;0.5;0.1;15.0
02.04.2021 12:00;99.7;11.4;1.9;0.31;40.1;29.9;0.6;0.1;12.9
02.04.2021 13:00;111.9;10.2;1.8;0.31;43.2;30.1;0.5;0.1;11.4
02.04.2021 14:00;122.2;9.2;1.7;0.30;42.9;29.2;0.5;0.1;9.8
02.04.2021 15:00;122.6;9.7;1.5;0.29;40.7;25.3;0.4;0.1;10.3
02.04.2021 16:00;111.9;10.1;1.2;0.27;34.3;17.4;0.3;0.1;10.9
02.04.2021 17:00;88.1;10.4;0.9;0.27;30.6;19.5;0.4;0.0;11.0
02.04.2021 18:00;81.4;10.4;0.6;0.26;26.2;16.3;0.3;0.0;11.2
02.04.2021 19:00;78.5;9.8;0.6;0.25;23.5;15.0;0.3;0.0;10.1
02.04.2021 20:00;74.2;10.5;0.5;0.25;21.1;14.0;0.3;0.0;10.7
02.04.2021 21:00;76.7;9.0;0.4;0.23;17.2;11.2;0.2;0.0;9.2
02.04.2021 22:00;81.1;10.2;0.6;0.21;10.2;6.3;0.1;0.0;10.3
02.04.2021 23:00;82.6;7.9;0.3;0.20;10.6;7.1;0.2;0.0;8.0
03.04.2021 00:00;72.7;9.6;0.4;0.22;12.6;8.8;0.2;0.0;9.9
03.04.2021 01:00;64.8;10.1;0.7;0.21;12.6;9.2;0.2;0.0;10.3
03.04.2021 02:00;63.5;9.8;0.7;0.21;11.4;8.7;0.2;0.0;10.1
03.04.2021 03:00;62.9;8.7;0.4;0.21;11.5;8.6;0.2;0.0;9.0
03.04.2021 04:00;55.8;9.8;0.3;0.21;13.4;10.9;0.2;0.0;10.2
03.04.2021 05:00;50.2;12.2;0.6;0.22;16.2;13.6;0.2;0.0;12.7
03.04.2021 06:00;46.7;14.7;0.6;0.21;16.8;14.5;0.2;0.0;15.8
03.04.2021 07:00;46.7;15.0;0.7;0.21;16.9;14.1;0.2;0.0;16.3
03.04.2021 08:00;51.5;12.0;0.5;0.21;15.1;12.5;0.2;0.0;13.5
03.04.2021 09:00;63.2;8.2;0.3;0.20;13.6;10.3;0.1;0.0;9.3
03.04.2021 10:00;63.0;8.2;0.2;0.20;13.8;10.3;0.1;0.0;10.5
03.04.2021 11:00;72.2;6.8;0.2;0.19;13.1;9.5;0.1;0.0;8.4
03.04.2021 12:00;76.6;7.8;0.2;0.19;12.0;8.1;0.1;0.0;9.4
03.04.2021 13:00;79.8;7.3;0.2;0.18;10.5;7.1;0.1;0.0;8.8
03.04.2021 14:00;84.1;7.0;0.2;0.18;9.5;6.4;0.1;0.0;8.2
03.04.2021 15:00;85.7;7.8;0.2;0.18;9.7;6.0;0.1;0.0;9.2
03.04.2021 16:00;86.9;7.5;0.2;0.18;9.4;5.9;0.1;0.0;8.7
03.04.2021 17:00;87.5;7.6;0.1;0.18;9.7;5.8;0.1;0.0;8.5
03.04.2021 18:00;87.5;7.0;0.2;0.18;8.8;5.5;0.1;0.0;7.7
03.04.2021 19:00;85.8;6.8;0.1;0.18;8.7;5.0;0.1;0.0;7.1
03.04.2021 20:00;79.3;9.1;0.2;0.19;9.2;5.2;0.1;0.0;9.2
03.04.2021 21:00;75.8;10.5;0.3;0.19;10.0;5.7;0.1;0.0;10.7
03.04.2021 22:00;74.7;10.1;0.3;0.20;9.1;5.5;0.1;0.0;10.4
03.04.2021 23:00;73.0;10.0;0.2;0.20;9.6;5.7;0.2;0.0;10.2
04.04.2021 00:00;72.9;9.2;0.2;0.20;8.7;5.5;0.2;0.0;9.3
04.04.2021 01:00;73.1;8.0;0.2;0.19;8.6;5.4;0.1;0.0;8.1
04.04.2021 02:00;68.6;8.5;0.2;0.20;9.1;6.0;0.2;0.0;8.6
04.04.2021 03:00;64.9;10.2;0.3;0.20;9.5;6.4;0.2;0.0;10.4
04.04.2021 04:00;59.7;13.6;0.4;0.21;10.0;6.6;0.2;0.0;14.1
04.04.2021 05:00;55.6;15.3;0.5;0.21;10.9;6.8;0.2;0.0;16.0
04.04.2021 06:00;50.3;17.2;0.6;0.21;11.0;7.1;0.2;0.0;17.9
04.04.2021 07:00;45.0;21.8;0.8;0.22;10.5;7.2;0.3;0.0;24.0
04.04.2021 08:00;51.5;17.0;1.0;0.22;10.7;7.5;0.3;0.0;21.0
04.04.2021 09:00;62.9;10.8;0.6;0.21;10.5;7.1;0.2;0.0;13.6
04.04.2021 10:00;69.3;9.1;0.4;0.20;10.3;6.9;0.2;0.0;11.6
04.04.2021 11:00;80.8;6.3;0.2;0.19;9.2;5.9;0.1;0.0;7.7
04.04.2021 12:00;87.3;4.9;0.2;0.17;8.4;4.7;0.1;0.0;5.7
04.04.2021 13:00;90.1;4.5;0.2;0.17;7.6;4.4;0.1;0.0;5.0
04.04.2021 14:00;90.3;5.8;0.3;0.18;7.5;4.4;0.1;0.0;6.9
04.04.2021 15:00;92.7;5.9;0.3;0.18;8.0;4.6;0.1;0.0;7.0
04.04.2021 16:00;95.7;5.6;0.3;0.18;7.5;4.3;0.1;0.0;6.4
04.04.2021 17:00;97.9;5.1;0.3;0.17;7.4;4.3;0.1;0.0;5.7
04.04.2021 18:00;96.7;6.9;0.3;0.18;8.0;4.4;0.1;0.0;7.4
04.04.2021 19:00;97.0;6.3;0.3;0.18;7.8;4.3;0.1;0.0;6.6
04.04.2021 20:00;88.4;12.2;0.7;0.26;8.3;5.0;0.2;0.0;12.3
04.04.2021 21:00;61.5;32.3;1.8;0.65;17.1;13.1;0.4;0.1;33.0
04.04.2021 22:00;46.5;39.1;2.0;0.42;16.4;11.7;0.5;0.1;39.9
04.04.2021 23:00;46.9;32.6;1.9;0.31;18.0;14.8;0.4;0.1;33.0
05.04.2021 00:00;48.7;27.5;1.7;0.29;14.5;11.9;0.4;0.1;28.0
05.04.2021 01:00;40.3;32.1;1.8;0.30;13.7;10.3;0.4;0.1;32.6
05.04.2021 02:00;42.4;27.6;1.3;0.28;15.4;13.0;0.3;0.1;27.8
05.04.2021 03:00;25.9;40.4;1.4;0.38;13.2;9.1;0.4;0.1;41.3
05.04.2021 04:00;23.6;41.1;1.6;0.32;12.0;8.5;0.4;0.1;42.1
05.04.2021 05:00;29.4;32.8;1.8;0.27;13.3;9.6;0.3;0.1;34.0
05.04.2021 06:00;25.1;36.4;1.6;0.26;11.8;8.1;0.2;0.1;38.6
05.04.2021 07:00;27.2;35.9;1.6;0.37;11.6;7.9;0.3;0.1;39.8
05.04.2021 08:00;46.1;23.3;1.6;0.24;11.6;7.7;0.2;0.1;29.7
05.04.2021 09:00;68.0;12.6;1.0;0.21;11.3;7.1;0.2;0.0;15.0
05.04.2021 10:00;79.3;7.7;0.9;0.20;13.3;6.9;0.2;0.0;9.1
05.04.2021 11:00;85.4;6.9;0.6;0.20;16.5;6.6;0.1;0.0;7.9
05.04.2021 12:00;82.0;8.8;0.7;0.20;11.7;6.0;0.2;0.0;10.1
05.04.2021 13:00;84.2;7.3;0.6;0.20;10.6;5.6;0.2;0.0;8.6
05.04.2021 14:00;93.6;5.1;0.4;0.19;16.0;5.0;0.1;0.0;5.8
05.04.2021 15:00;95.2;5.5;0.4;0.18;14.3;4.5;0.1;0.0;6.1
05.04.2021 16:00;94.2;5.8;0.3;0.17;13.5;4.1;0.1;0.0;6.3
05.04.2021 17:00;88.9;10.2;0.5;0.21;17.6;6.4;0.3;0.0;11.3
05.04.2021 18:00;85.6;11.6;0.5;0.21;14.3;6.8;0.2;0.0;12.5
05.04.2021 19:00;87.5;9.4;0.5;0.23;19.9;8.0;0.2;0.0;10.1
05.04.2021 20:00;88.7;9.0;0.4;0.22;19.2;9.1;0.2;0.0;10.0
05.04.2021 21:00;75.3;8.2;0.3;0.20;6.7;3.5;0.1;0.0;9.2
05.04.2021 22:00;73.7;7.7;0.2;0.19;3.4;0.8;0.0;0.0;8.5
05.04.2021 23:00;85.3;5.6;0.2;0.18;4.8;1.7;0.0;0.0;6.0
06.04.2021 00:00;85.0;6.7;0.2;0.17;6.1;2.9;0.1;0.0;6.8
06.04.2021 01:00;85.0;5.9;0.4;0.17;6.2;3.6;0.0;0.0;6.1
06.04.2021 02:00;78.7;7.5;0.2;0.17;5.3;2.7;0.0;0.0;7.7
06.04.2021 03:00;75.7;7.7;0.4;0.17;5.3;2.5;0.0;0.0;7.6
06.04.2021 04:00;75.7;6.9;0.3;0.16;5.0;2.2;0.0;0.0;7.0
06.04.2021 05:00;74.1;9.6;0.5;0.16;5.4;2.8;0.0;0.0;9.9
06.04.2021 06:00;63.1;18.9;0.4;0.18;6.2;3.4;0.1;0.0;20.7
06.04.2021 07:00;61.2;21.6;0.3;0.20;9.5;4.6;0.1;0.0;24.3
06.04.2021 08:00;59.2;22.1;0.4;0.19;20.5;7.3;0.2;0.0;27.3
06.04.2021 09:00;65.2;15.1;0.4;0.19;13.4;6.8;0.2;0.0;19.8
06.04.2021 10:00;68.5;10.8;0.4;0.17;10.3;4.9;0.2;0.0;14.4
06.04.2021 11:00;68.1;10.9;0.3;0.18;10.0;4.5;0.1;0.0;13.7
06.04.2021 12:00;68.8;9.7;0.3;0.18;8.6;4.4;0.1;0.0;11.9
06.04.2021 13:00;65.9;12.5;0.5;0.18;10.1;4.5;0.1;0.0;15.2
06.04.2021 14:00;65.6;12.9;0.5;0.19;9.9;4.0;0.1;0.0;15.3
06.04.2021 15:00;67.2;12.4;0.3;0.19;11.7;4.4;0.1;0.0;14.5
06.04.2021 16:00;66.5;12.1;0.4;0.19;8.4;3.6;0.1;0.0;13.9
06.04.2021 17:00;73.5;9.8;0.3;0.18;5.9;2.6;0.1;0.0;11.4
06.04.2021 18:00;67.9;15.0;0.5;0.23;8.9;3.3;0.1;0.0;18.1
06.04.2021 19:00;68.4;13.7;0.4;0.21;5.4;2.6;0.1;0.0;15.4
06.04.2021 20:00;59.9;20.7;0.7;0.24;7.6;4.2;0.3;0.0;22.4
06.04.2021 21:00;66.4;14.6;0.5;0.21;6.7;3.9;0.2;0.0;15.9
06.04.2021 22:00;67.0;11.3;0.5;0.19;6.6;3.7;0.1;0.0;11.7
06.04.2021 23:00;66.5;10.1;0.5;0.19;6.1;3.9;0.1;0.0;10.4
07.04.2021 00:00;66.3;9.4;0.3;0.18;6.4;4.0;0.1;0.0;9.6
07.04.2021 01:00;71.3;6.5;0.2;0.17;5.8;3.5;0.1;0.0;6.7
07.04.2021 02:00;68.1;7.2;0.2;0.18;5.8;3.6;0.1;0.0;7.6
07.04.2021 03:00;66.4;9.5;0.2;0.21;5.2;3.4;0.1;0.0;10.0
07.04.2021 04:00;67.4;12.5;0.2;0.22;5.6;3.5;0.1;0.0;13.5
07.04.2021 05:00;65.8;13.1;0.3;0.21;6.1;4.0;0.1;0.0;14.9
07.04.2021 06:00;58.3;19.8;0.3;0.22;6.6;4.4;0.1;0.0;21.5
07.04.2021 07:00;58.4;21.0;0.4;0.22;8.4;5.3;0.2;0.0;24.1
07.04.2021 08:00;61.3;18.7;0.4;0.20;8.0;5.2;0.2;0.0;23.3
07.04.2021 09:00;63.3;18.1;0.4;0.20;7.7;4.8;0.2;0.0;22.2
07.04.2021 10:00;67.7;15.4;0.4;0.20;8.9;4.7;0.1;0.0;20.0
07.04.2021 11:00;67.5;16.1;0.5;0.20;8.9;4.6;0.2;0.0;20.9
07.04.2021 12:00;76.8;8.5;0.4;0.17;6.8;3.8;0.1;0.0;11.6
07.04.2021 13:00;77.0;9.9;0.4;0.17;7.3;3.5;0.1;0.0;13.2
07.04.2021 14:00;78.5;10.7;0.4;0.18;7.4;3.3;0.1;0.0;14.7
07.04.2021 15:00;80.0;10.0;0.3;0.17;8.3;3.3;0.1;0.0;12.1
07.04.2021 16:00;78.6;11.4;0.3;0.17;8.0;3.1;0.1;0.0;13.8
07.04.2021 17:00;74.4;15.7;0.5;0.20;7.8;3.3;0.1;0.0;19.2
07.04.2021 18:00;79.2;10.8;0.4;0.17;5.6;2.8;0.1;0.0;12.2
07.04.2021 19:00;79.0;10.4;0.3;0.17;5.9;3.1;0.1;0.0;11.3
07.04.2021 20:00;80.1;9.4;0.3;0.17;6.5;3.5;0.1;0.0;9.8
07.04.2021 21:00;78.7;9.6;0.3;0.17;6.5;3.5;0.1;0.0;9.9
07.04.2021 22:00;80.1;7.5;0.4;0.16;5.9;3.3;0.1;0.0;7.8
07.04.2021 23:00;78.1;7.1;0.4;0.17;5.9;3.1;0.1;0.0;7.1
08.04.2021 00:00;78.1;6.3;0.3;0.17;5.8;3.2;0.1;0.0;6.5
08.04.2021 01:00;77.6;5.9;0.3;0.16;5.6;3.3;0.1;0.0;6.0
08.04.2021 02:00;75.0;6.8;0.4;0.16;6.2;3.6;0.1;0.0;7.0
08.04.2021 03:00;74.7;7.3;0.3;0.16;6.0;3.6;0.1;0.0;7.3
08.04.2021 04:00;75.8;7.4;0.4;0.16;5.8;3.5;0.1;0.0;7.8
08.04.2021 05:00;65.1;16.5;0.7;0.18;6.8;3.7;0.1;0.0;17.2
08.04.2021 06:00;64.8;17.3;0.8;0.18;6.5;3.7;0.2;0.0;17.6
08.04.2021 07:00;63.2;20.2;0.8;0.18;7.8;3.7;0.2;0.0;21.5
08.04.2021 08:00;65.0;21.9;0.9;0.18;9.9;3.9;0.2;0.0;25.8
08.04.2021 09:00;75.9;11.8;0.7;0.17;7.5;3.4;0.2;0.0;14.3
08.04.2021 10:00;81.1;9.3;0.5;0.17;9.1;4.5;0.2;0.0;11.7
08.04.2021 11:00;83.7;9.7;0.4;0.17;9.9;5.4;0.2;0.0;11.9
08.04.2021 12:00;84.1;8.5;0.4;0.17;9.2;5.4;0.2;0.0;10.9
08.04.2021 13:00;87.8;7.8;0.4;0.17;8.9;4.9;0.1;0.0;9.9
08.04.2021 14:00;90.0;7.6;0.5;0.17;9.2;5.2;0.1;0.0;9.3
08.04.2021 15:00;92.5;7.4;0.6;0.17;9.1;5.4;0.1;0.0;8.7
08.04.2021 16:00;93.6;8.3;0.5;0.18;9.0;5.3;0.1;0.0;9.8
08.04.2021 17:00;93.0;10.2;0.7;0.18;8.9;5.3;0.2;0.0;11.6
08.04.2021 18:00;89.4;13.8;0.8;0.20;9.1;5.5;0.2;0.0;15.2
08.04.2021 19:00;87.1;14.5;0.9;0.20;8.0;4.7;0.2;0.0;15.1
08.04.2021 20:00;77.4;20.5;1.5;0.21;8.1;4.4;0.2;0.0;20.7
08.04.2021 21:00;73.4;20.8;1.2;0.22;7.6;4.0;0.2;0.0;20.9
08.04.2021 22:00;70.2;18.6;0.8;0.22;6.8;3.8;0.2;0.0;18.9
08.04.2021 23:00;64.5;18.8;0.9;0.22;6.8;3.7;0.2;0.0;19.1
09.04.2021 00:00;59.6;19.9;1.0;0.22;7.0;3.9;0.2;0.0;20.4
09.04.2021 01:00;59.4;18.9;0.9;0.21;6.7;3.5;0.2;0.0;19.3
09.04.2021 02:00;59.9;18.1;0.7;0.21;6.5;3.3;0.1;0.0;18.8
