station_abbr;reference_timestamp;kaalnud0;kabetud0;kacoryd0;kafagud0;kafraxd0;kaquerd0;khpoacd0;kaalnud1;kabetud1;kacoryd1;kafagud1;kafraxd1;kaquerd1;khpoacd1
PZH;02.02.2003 00:00;12.0;0.0;24.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;03.02.2003 00:00;0.0;0.0;4.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;04.02.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;05.02.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;06.02.2003 00:00;0.0;0.0;2.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;07.02.2003 00:00;0.0;0.0;6.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;08.02.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;09.02.2003 00:00;2.0;0.0;8.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;10.02.2003 00:00;2.0;0.0;4.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;11.02.2003 00:00;4.0;0.0;4.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;12.02.2003 00:00;0.0;0.0;8.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;13.02.2003 00:00;4.0;0.0;4.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;14.02.2003 00:00;6.0;0.0;4.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;15.02.2003 00:00;2.0;0.0;22.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;16.02.2003 00:00;10.0;0.0;50.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;17.02.2003 00:00;2.0;0.0;26.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;18.02.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;19.02.2003 00:00;2.0;0.0;22.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;20.02.2003 00:00;0.0;0.0;8.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;21.02.2003 00:00;0.0;0.0;10.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;22.02.2003 00:00;0.0;0.0;6.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;23.02.2003 00:00;0.0;0.0;2.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;24.02.2003 00:00;0.0;0.0;40.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;25.02.2003 00:00;6.0;0.0;40.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;26.02.2003 00:00;14.0;0.0;38.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;27.02.2003 00:00;6.0;0.0;34.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;28.02.2003 00:00;36.0;0.0;72.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;01.03.2003 00:00;22.0;0.0;214.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;02.03.2003 00:00;6.0;0.0;34.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;03.03.2003 00:00;0.0;0.0;4.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;04.03.2003 00:00;8.0;0.0;34.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;05.03.2003 00:00;68.0;0.0;692.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;06.03.2003 00:00;76.0;0.0;216.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;07.03.2003 00:00;56.0;0.0;80.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;08.03.2003 00:00;214.0;0.0;58.0;0.0;2.0;0.0;0.0;;;;;;;
PZH;09.03.2003 00:00;122.0;0.0;76.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;10.03.2003 00:00;160.0;0.0;90.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;11.03.2003 00:00;348.0;0.0;160.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;12.03.2003 00:00;32.0;0.0;26.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;13.03.2003 00:00;86.0;0.0;24.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;14.03.2003 00:00;84.0;0.0;24.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;15.03.2003 00:00;50.0;0.0;12.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;16.03.2003 00:00;14.0;0.0;2.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;17.03.2003 00:00;48.0;0.0;8.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;18.03.2003 00:00;112.0;0.0;10.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;19.03.2003 00:00;12.0;0.0;6.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;20.03.2003 00:00;14.0;0.0;0.0;0.0;6.0;0.0;0.0;;;;;;;
PZH;21.03.2003 00:00;82.0;0.0;16.0;0.0;2.0;0.0;0.0;;;;;;;
PZH;22.03.2003 00:00;38.0;0.0;2.0;0.0;22.0;0.0;0.0;;;;;;;
PZH;23.03.2003 00:00;10.0;0.0;6.0;0.0;10.0;0.0;0.0;;;;;;;
PZH;24.03.2003 00:00;6.0;0.0;6.0;0.0;32.0;0.0;0.0;;;;;;;
PZH;25.03.2003 00:00;6.0;0.0;4.0;0.0;72.0;0.0;0.0;;;;;;;
PZH;26.03.2003 00:00;30.0;4.0;2.0;0.0;234.0;0.0;0.0;;;;;;;
PZH;27.03.2003 00:00;6.0;38.0;10.0;0.0;1280.0;0.0;0.0;;;;;;;
PZH;28.03.2003 00:00;4.0;12.0;0.0;0.0;1772.0;0.0;0.0;;;;;;;
PZH;29.03.2003 00:00;8.0;96.0;8.0;0.0;3164.0;4.0;0.0;;;;;;;
PZH;30.03.2003 00:00;22.0;118.0;8.0;0.0;1888.0;0.0;0.0;;;;;;;
PZH;31.03.2003 00:00;18.0;360.0;0.0;0.0;1736.0;0.0;0.0;;;;;;;
PZH;01.04.2003 00:00;14.0;700.0;4.0;0.0;1378.0;0.0;0.0;;;;;;;
PZH;02.04.2003 00:00;0.0;34.0;0.0;0.0;64.0;0.0;0.0;;;;;;;
PZH;03.04.2003 00:00;8.0;118.0;0.0;0.0;346.0;0.0;0.0;;;;;;;
PZH;04.04.2003 00:00;4.0;146.0;0.0;0.0;350.0;0.0;0.0;;;;;;;
PZH;05.04.2003 00:00;12.0;174.0;0.0;0.0;266.0;0.0;0.0;;;;;;;
PZH;06.04.2003 00:00;10.0;106.0;0.0;0.0;172.0;0.0;0.0;;;;;;;
PZH;07.04.2003 00:00;4.0;210.0;0.0;0.0;224.0;0.0;0.0;;;;;;;
PZH;08.04.2003 00:00;0.0;240.0;0.0;0.0;60.0;2.0;0.0;;;;;;;
PZH;09.04.2003 00:00;0.0;44.0;0.0;0.0;10.0;0.0;0.0;;;;;;;
PZH;10.04.2003 00:00;0.0;46.0;0.0;0.0;30.0;0.0;0.0;;;;;;;
PZH;11.04.2003 00:00;0.0;148.0;0.0;2.0;12.0;0.0;0.0;;;;;;;
PZH;12.04.2003 00:00;0.0;214.0;0.0;0.0;36.0;0.0;0.0;;;;;;;
PZH;13.04.2003 00:00;2.0;2246.0;0.0;0.0;192.0;0.0;0.0;;;;;;;
PZH;14.04.2003 00:00;0.0;3166.0;0.0;0.0;268.0;6.0;0.0;;;;;;;
PZH;15.04.2003 00:00;6.0;2726.0;0.0;0.0;262.0;0.0;0.0;;;;;;;
PZH;16.04.2003 00:00;0.0;1782.0;0.0;0.0;276.0;0.0;0.0;;;;;;;
PZH;17.04.2003 00:00;4.0;1832.0;0.0;0.0;230.0;0.0;0.0;;;;;;;
PZH;18.04.2003 00:00;4.0;1022.0;0.0;34.0;104.0;4.0;2.0;;;;;;;
PZH;19.04.2003 00:00;2.0;380.0;0.0;14.0;74.0;2.0;2.0;;;;;;;
PZH;20.04.2003 00:00;6.0;314.0;0.0;90.0;76.0;0.0;0.0;;;;;;;
PZH;21.04.2003 00:00;0.0;48.0;0.0;38.0;8.0;2.0;2.0;;;;;;;
PZH;22.04.2003 00:00;0.0;192.0;0.0;114.0;20.0;18.0;0.0;;;;;;;
PZH;23.04.2003 00:00;0.0;206.0;0.0;190.0;24.0;72.0;4.0;;;;;;;
PZH;24.04.2003 00:00;0.0;308.0;0.0;454.0;22.0;158.0;0.0;;;;;;;
PZH;25.04.2003 00:00;0.0;198.0;0.0;294.0;28.0;262.0;8.0;;;;;;;
PZH;26.04.2003 00:00;0.0;76.0;0.0;140.0;12.0;94.0;0.0;;;;;;;
PZH;27.04.2003 00:00;0.0;122.0;0.0;92.0;16.0;128.0;18.0;;;;;;;
PZH;28.04.2003 00:00;0.0;70.0;0.0;192.0;16.0;300.0;6.0;;;;;;;
PZH;29.04.2003 00:00;0.0;24.0;0.0;180.0;12.0;128.0;0.0;;;;;;;
PZH;30.04.2003 00:00;0.0;16.0;0.0;58.0;6.0;74.0;0.0;;;;;;;
PZH;01.05.2003 00:00;0.0;14.0;0.0;66.0;4.0;68.0;0.0;;;;;;;
PZH;02.05.2003 00:00;0.0;14.0;0.0;50.0;6.0;60.0;4.0;;;;;;;
PZH;03.05.2003 00:00;0.0;6.0;0.0;24.0;0.0;34.0;6.0;;;;;;;
PZH;04.05.2003 00:00;0.0;28.0;0.0;86.0;6.0;28.0;18.0;;;;;;;
PZH;05.05.2003 00:00;2.0;30.0;0.0;42.0;4.0;18.0;12.0;;;;;;;
PZH;06.05.2003 00:00;2.0;24.0;0.0;56.0;0.0;54.0;24.0;;;;;;;
PZH;07.05.2003 00:00;0.0;28.0;0.0;44.0;0.0;62.0;50.0;;;;;;;
PZH;08.05.2003 00:00;4.0;4.0;0.0;4.0;2.0;20.0;18.0;;;;;;;
PZH;09.05.2003 00:00;2.0;2.0;0.0;0.0;0.0;8.0;4.0;;;;;;;
PZH;10.05.2003 00:00;0.0;0.0;0.0;2.0;2.0;2.0;24.0;;;;;;;
PZH;11.05.2003 00:00;0.0;4.0;0.0;10.0;0.0;6.0;22.0;;;;;;;
PZH;12.05.2003 00:00;0.0;2.0;0.0;2.0;0.0;2.0;82.0;;;;;;;
PZH;13.05.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;14.05.2003 00:00;0.0;4.0;0.0;0.0;0.0;2.0;6.0;;;;;;;
PZH;15.05.2003 00:00;0.0;2.0;0.0;0.0;0.0;2.0;28.0;;;;;;;
PZH;16.05.2003 00:00;24.0;6.0;0.0;2.0;0.0;72.0;240.0;;;;;;;
PZH;17.05.2003 00:00;4.0;4.0;0.0;0.0;2.0;42.0;100.0;;;;;;;
PZH;18.05.2003 00:00;2.0;2.0;0.0;0.0;0.0;2.0;120.0;;;;;;;
PZH;19.05.2003 00:00;0.0;0.0;0.0;2.0;0.0;18.0;148.0;;;;;;;
PZH;20.05.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;;;;;
PZH;21.05.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;22.05.2003 00:00;2.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;23.05.2003 00:00;12.0;0.0;0.0;2.0;2.0;0.0;162.0;;;;;;;
PZH;24.05.2003 00:00;68.0;6.0;0.0;0.0;0.0;10.0;320.0;;;;;;;
PZH;25.05.2003 00:00;2.0;2.0;0.0;2.0;0.0;6.0;20.0;;;;;;;
PZH;26.05.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;27.05.2003 00:00;2.0;0.0;0.0;0.0;0.0;0.0;68.0;;;;;;;
PZH;28.05.2003 00:00;4.0;0.0;0.0;0.0;0.0;0.0;126.0;;;;;;;
PZH;29.05.2003 00:00;6.0;0.0;0.0;0.0;0.0;0.0;150.0;;;;;;;
PZH;30.05.2003 00:00;12.0;0.0;0.0;0.0;0.0;0.0;124.0;;;;;;;
PZH;31.05.2003 00:00;6.0;2.0;0.0;0.0;0.0;0.0;258.0;;;;;;;
PZH;01.06.2003 00:00;2.0;0.0;0.0;0.0;0.0;0.0;208.0;;;;;;;
PZH;02.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;144.0;;;;;;;
PZH;03.06.2003 00:00;8.0;0.0;0.0;0.0;0.0;0.0;104.0;;;;;;;
PZH;04.06.2003 00:00;36.0;0.0;0.0;0.0;0.0;0.0;72.0;;;;;;;
PZH;05.06.2003 00:00;24.0;0.0;0.0;0.0;0.0;2.0;128.0;;;;;;;
PZH;06.06.2003 00:00;4.0;0.0;0.0;0.0;0.0;0.0;40.0;;;;;;;
PZH;07.06.2003 00:00;6.0;0.0;0.0;0.0;0.0;0.0;48.0;;;;;;;
PZH;08.06.2003 00:00;2.0;0.0;0.0;2.0;0.0;0.0;106.0;;;;;;;
PZH;09.06.2003 00:00;2.0;0.0;0.0;0.0;0.0;6.0;70.0;;;;;;;
PZH;10.06.2003 00:00;4.0;0.0;0.0;0.0;0.0;2.0;96.0;;;;;;;
PZH;11.06.2003 00:00;2.0;0.0;0.0;0.0;0.0;6.0;152.0;;;;;;;
PZH;12.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;28.0;;;;;;;
PZH;13.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;2.0;18.0;;;;;;;
PZH;14.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;26.0;;;;;;;
PZH;15.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;
PZH;16.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;32.0;;;;;;;
PZH;17.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;46.0;;;;;;;
PZH;18.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;40.0;;;;;;;
PZH;19.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;82.0;;;;;;;
PZH;20.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;54.0;;;;;;;
PZH;21.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;30.0;;;;;;;
PZH;22.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;36.0;;;;;;;
PZH;23.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;104.0;;;;;;;
PZH;24.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;74.0;;;;;;;
PZH;25.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;32.0;;;;;;;
PZH;26.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;46.0;;;;;;;
PZH;27.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;26.0;;;;;;;
PZH;28.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;;;;;
PZH;29.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;64.0;;;;;;;
PZH;30.06.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;80.0;;;;;;;
PZH;01.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;02.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;24.0;;;;;;;
PZH;03.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;04.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;05.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;06.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;12.0;;;;;;;
PZH;07.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;
PZH;08.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;09.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;;;;;
PZH;10.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;11.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;12.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;
PZH;13.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;;;;;
PZH;14.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;
PZH;15.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;24.0;;;;;;;
PZH;16.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;24.0;;;;;;;
PZH;17.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;18.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;18.0;;;;;;;
PZH;19.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;;;;;
PZH;20.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;18.0;;;;;;;
PZH;21.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;
PZH;22.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;;;
PZH;23.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;24.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;25.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;;;;;
PZH;26.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;;;;;
PZH;27.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;28.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;29.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;;;;;
PZH;30.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;31.07.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;01.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;02.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;12.0;;;;;;;
PZH;03.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;04.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;16.0;;;;;;;
PZH;05.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;;;;;
PZH;06.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;;;;;
PZH;07.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;08.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;09.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;10.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;11.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;12.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;13.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;;;;;
PZH;14.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;15.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;16.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;;;
PZH;17.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;25.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;26.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;27.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;28.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;;;;;
PZH;29.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;30.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;31.08.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;01.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;02.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;03.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;04.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;05.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;06.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;07.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;08.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;09.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;10.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;11.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;12.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;13.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;14.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;15.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;16.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;17.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;;;
PZH;18.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;19.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;20.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;21.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;22.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;23.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;24.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;25.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;26.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;;
PZH;27.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;28.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;29.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;30.09.2003 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;05.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;06.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;07.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;08.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;09.01.2004 00:00;0.0;0.0;2.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;10.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;11.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;12.01.2004 00:00;2.0;0.0;2.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;13.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;14.01.2004 00:00;2.0;0.0;2.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;15.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;16.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;17.01.2004 00:00;2.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;18.01.2004 00:00;6.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;19.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;20.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;21.01.2004 00:00;2.0;0.0;2.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;22.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;23.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;24.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;25.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;26.01.2004 00:00;2.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;27.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;28.01.2004 00:00;4.0;0.0;4.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;29.01.2004 00:00;0.0;0.0;2.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;30.01.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;31.01.2004 00:00;6.0;0.0;24.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;01.02.2004 00:00;28.0;0.0;168.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;02.02.2004 00:00;18.0;0.0;112.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;03.02.2004 00:00;10.0;0.0;52.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;04.02.2004 00:00;26.0;0.0;252.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;05.02.2004 00:00;52.0;0.0;470.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;06.02.2004 00:00;144.0;0.0;1546.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;07.02.2004 00:00;30.0;0.0;210.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;08.02.2004 00:00;4.0;0.0;10.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;09.02.2004 00:00;6.0;0.0;10.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;10.02.2004 00:00;6.0;0.0;22.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;11.02.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;12.02.2004 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;13.02.2004 00:00;10.0;0.0;16.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;14.02.2004 00:00;36.0;0.0;38.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;15.02.2004 00:00;36.0;0.0;60.0;0.0;0.0;0.0;0.0;;;;;;;
PZH;16.02.2004 00:00;136.0;0.0;96.0;0.0;0.0;0.0;0.0;;;;;;;
